"provincia","seccion","hoja","bloque","ambito","fila","columna","valor","formula_que_lo_reproduce","agrupamiento","min_municipal","max_municipal","dentro_del_rango_municipal","suma_municipal"
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Innovación Pública Digital",15.0398711384404,"OTRA",,0,75,TRUE,75
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Arquitectura",21.1735289938509,"OTRA",,0,41.11,TRUE,96.67
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Seguridad y Privacidad de la Información",47.5328309120753,"OTRA",,25,79.46,TRUE,234.27
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Servicios Ciudadanos Digitales",21.0630466204464,"OTRA",,0,75,TRUE,95
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Cultura y Apropiación",62.7301996619221,"OTRA",,0,97.14,TRUE,285.14
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Servicios y Procesos Inteligentes",2.22790624464098,"OTRA",,0,11.11,TRUE,11.11
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Estado Abierto",62.2781043141674,"OTRA",,6.94,86.59,TRUE,301.58
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Decisiones basadas en datos",40.206139420368,"OTRA",,0,75.86,TRUE,153.79
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población 2024)","Proyectos de Transformación Digital",100,"suma","todas",100,100,TRUE,100
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Índice de Gobierno Digital",56.2273877097285,"no verificable con esta hoja",,11.04,66,TRUE,243.38
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Gobernanza",68.8539535176784,"no verificable con esta hoja",,33.33,100,TRUE,343.05
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Innovación Pública Digital",26.9006294105998,"no verificable con esta hoja",,0,75,TRUE,75
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Arquitectura",26.4851025239433,"no verificable con esta hoja",,0,41.11,TRUE,96.67
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Seguridad y Privacidad de la Información",50.4553803467272,"no verificable con esta hoja",,25,79.46,TRUE,234.27
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Servicios Ciudadanos Digitales",36.7239335349608,"no verificable con esta hoja",,0,75,TRUE,95
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Cultura y Apropiación",58.8624628249442,"no verificable con esta hoja",,0,97.14,TRUE,285.14
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Servicios y Procesos Inteligentes",10.1003311550371,"no verificable con esta hoja",,0,11.11,TRUE,11.11
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Estado Abierto",69.1296690249874,"no verificable con esta hoja",,6.94,86.59,TRUE,301.58
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Decisiones basadas en datos",42.6351604918269,"no verificable con esta hoja",,0,75.86,TRUE,153.79
"Agroindustrial del Occidente","03_Ordenamiento","gobierno_digital","","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población 2024)","Proyectos de Transformación Digital",81.6760874554875,"no verificable con esta hoja",,100,100,FALSE,100
"Agroindustrial del Occidente","03_Ordenamiento","tti_edsup","","provincia","PROMEDIO SIMPLE PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Tasa de tránsito inmediato a la educación superior",0.381828749762742,"promedio","todas",0.227272727272727,0.65,TRUE,2.29097249857645
"Agroindustrial del Occidente","03_Ordenamiento","internet_2025","","provincia","PROMEDIO SIMPLE PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Líneas de acceso a internet fijo",4792.33333333333,"promedio","todas",511,18505,TRUE,28754
"Agroindustrial del Occidente","03_Ordenamiento","internet_2025","","provincia","PROMEDIO SIMPLE PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Líneas de acceso a internet fijo por fibra óptica",3815.16666666667,"promedio","todas",119,16602,TRUE,22891
"Agroindustrial del Occidente","03_Ordenamiento","internet_2025","","provincia","PROMEDIO SIMPLE PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Proporción de líneas sobre fibra óptica",0.637144356134531,"promedio","todas",0.232876712328767,0.897162928938125,TRUE,3.82286613680719
"Agroindustrial del Occidente","03_Ordenamiento","internet_2025","","provincia","PROMEDIO SIMPLE PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE","Líneas de acceso a internet fijo por cada 1.000 habitantes",293.710029838676,"promedio","todas",58.1872010931451,849.710717237579,TRUE,1762.26017903206
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","ICM",30.43313479781,"OTRA",,28.4219264984131,38.1380844116211,TRUE,188.364387512207
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","PCC",13.3945238955836,"OTRA",,8.79880523681641,15.6626272201538,TRUE,72.4231586456299
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","GPI",24.7104992886147,"OTRA",,20.560173034668,34.9546699523926,TRUE,163.28750038147
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","EIS",27.9669589100829,"OTRA",,17.3205490112305,34.9924201965332,TRUE,155.9969997406
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","CTI",3.91157155572762,"OTRA",,0.8575718998909,17.2425498962402,TRUE,36.3618835806846
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","SEG",72.5672507269349,"OTRA",,66.9517288208008,91.7927322387695,TRUE,460.114929199219
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","SOS",40.0480070882892,"OTRA",,33.4486656188965,51.7135543823242,TRUE,242.001865386963
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","ICM",37.1283931131545,"no verificable con esta hoja",,28.4219264984131,38.1380844116211,TRUE,188.364387512207
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","PCC",18.0701124771181,"no verificable con esta hoja",,8.79880523681641,15.6626272201538,FALSE,72.4231586456299
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","GPI",35.0294117031206,"no verificable con esta hoja",,20.560173034668,34.9546699523926,FALSE,163.28750038147
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","EIS",37.3035625369791,"no verificable con esta hoja",,17.3205490112305,34.9924201965332,FALSE,155.9969997406
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","CTI",11.3834695465756,"no verificable con esta hoja",,0.8575718998909,17.2425498962402,TRUE,36.3618835806846
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","SEG",76.0164731892318,"no verificable con esta hoja",,66.9517288208008,91.7927322387695,TRUE,460.114929199219
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","SOS",44.9673312030172,"no verificable con esta hoja",,33.4486656188965,51.7135543823242,TRUE,242.001865386963
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","ICM",51.0581035830073,"no verificable con esta hoja",,28.4219264984131,38.1380844116211,FALSE,188.364387512207
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","PCC",50.6033821105957,"no verificable con esta hoja",,8.79880523681641,15.6626272201538,FALSE,72.4231586456299
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","GPI",47.2030792236328,"no verificable con esta hoja",,20.560173034668,34.9546699523926,FALSE,163.28750038147
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","EIS",58.6236038208008,"no verificable con esta hoja",,17.3205490112305,34.9924201965332,FALSE,155.9969997406
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","CTI",28.342586517334,"no verificable con esta hoja",,0.8575718998909,17.2425498962402,FALSE,36.3618835806846
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","SEG",69.6635437011719,"no verificable con esta hoja",,66.9517288208008,91.7927322387695,TRUE,460.114929199219
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2010","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","SOS",51.912425994873,"no verificable con esta hoja",,33.4486656188965,51.7135543823242,FALSE,242.001865386963
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","ICM",31.0304311190116,"OTRA",,29.4326171875,39.2003326416016,TRUE,194.042268753052
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","PCC",13.006957106746,"OTRA",,6.57667922973633,15.6643829345703,TRUE,69.6567010879517
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","GPI",26.5124578019645,"OTRA",,23.26780128479,36.6199150085449,TRUE,167.360620498657
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","EIS",28.8652770857232,"OTRA",,19.478422164917,35.7176933288574,TRUE,161.862232208252
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","CTI",5.00916674067588,"OTRA",,0.974694430828094,20.2530727386475,TRUE,46.6890135407448
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","SEG",67.4012179359744,"OTRA",,59.4829635620117,91.7927322387695,TRUE,434.685131072998
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","SOS",45.3875056258057,"OTRA",,36.012077331543,62.1186485290527,TRUE,283.999893188477
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","ICM",37.7823903656728,"no verificable con esta hoja",,29.4326171875,39.2003326416016,TRUE,194.042268753052
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","PCC",17.6920643628427,"no verificable con esta hoja",,6.57667922973633,15.6643829345703,FALSE,69.6567010879517
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","GPI",36.8852638750132,"no verificable con esta hoja",,23.26780128479,36.6199150085449,FALSE,167.360620498657
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","EIS",38.5559202471054,"no verificable con esta hoja",,19.478422164917,35.7176933288574,FALSE,161.862232208252
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","CTI",12.08265975913,"no verificable con esta hoja",,0.974694430828094,20.2530727386475,TRUE,46.6890135407448
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","SEG",71.2664098226533,"no verificable con esta hoja",,59.4829635620117,91.7927322387695,TRUE,434.685131072998
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","subregión","PROMEDIO PONDERADO SUBREGIÓN OCCIDENTE (por población del año)","SOS",50.2120212521929,"no verificable con esta hoja",,36.012077331543,62.1186485290527,TRUE,283.999893188477
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","ICM",51.4496259291015,"no verificable con esta hoja",,29.4326171875,39.2003326416016,FALSE,194.042268753052
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","PCC",50.6625213623047,"no verificable con esta hoja",,6.57667922973633,15.6643829345703,FALSE,69.6567010879517
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","GPI",47.4332046508789,"no verificable con esta hoja",,23.26780128479,36.6199150085449,FALSE,167.360620498657
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","EIS",60.7060012817383,"no verificable con esta hoja",,19.478422164917,35.7176933288574,FALSE,161.862232208252
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","CTI",30.1106033325195,"no verificable con esta hoja",,0.974694430828094,20.2530727386475,FALSE,46.6890135407448
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","SEG",66.2121200561523,"no verificable con esta hoja",,59.4829635620117,91.7927322387695,TRUE,434.685131072998
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2011","departamento","DEPARTAMENTO (ANTIOQUIA) - ICM oficial","SOS",53.5733070373535,"no verificable con esta hoja",,36.012077331543,62.1186485290527,TRUE,283.999893188477
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2012","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","ICM",32.4230989564754,"OTRA",,28.6331901550293,38.9841766357422,TRUE,201.392150878906
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2012","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","PCC",13.874032013041,"OTRA",,6.57713747024536,18.0715217590332,TRUE,73.4222626686096
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2012","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","GPI",24.9230194072748,"OTRA",,17.0522480010986,32.0726051330566,TRUE,160.140739440918
"Agroindustrial del Occidente","04_Gobernabilidad","icm","Año=2012","provincia","PROMEDIO PONDERADO PROVINCIA AGROINDUSTRIAL DEL OCCIDENTE (por población del año)","EIS",36.5879234412285,"OTRA",,22.8299674987793,54.3058929443359,TRUE,201.196798324585
